post_id,platform,post_type,Likes,Comments,Shares,Impressions,Reach,age
28291,LinkedIn,Image,93,409,181,6769,2824,22
28292,LinkedIn,Image,219,219,174,9238,3130,33
28293,Facebook,Image,904,340,22,9320,1374,42
28294,Instagram,Link,405,245,89,7203,3582,52
28295,Facebook,Video,692,128,84,6678,1028,57
28296,Facebook,Link,909,177,61,4367,4673,33
28297,Twitter,Image,172,372,157,9249,2270,19
28298,Facebook,Video,866,0,118,4998,882,54
28299,Instagram,Link,167,267,7,7711,4550,34
28300,Facebook,Image,832,375,116,9666,1872,52
28301,Instagram,Video,758,389,31,8474,2070,60
28302,Twitter,Video,131,226,37,3291,2829,30
28303,Instagram,Image,954,198,8,6140,571,40
28304,Facebook,Image,169,271,191,1100,2704,60
28305,LinkedIn,Video,816,161,64,3913,1278,37
28306,Twitter,Video,954,275,11,4849,3563,51
28307,Instagram,Video,724,264,120,3495,828,65
28308,Twitter,Link,209,230,143,7402,4998,64
28309,Facebook,Image,654,113,184,8282,3135,63
28310,LinkedIn,Video,250,137,1,5540,2891,42
28311,Instagram,Link,420,183,132,9498,4836,21
28312,Facebook,Video,904,287,95,4802,4594,58
28313,LinkedIn,Image,131,152,195,4816,4729,61
28314,Instagram,Video,425,380,182,1779,2052,60
28315,Instagram,Image,884,68,137,7583,4149,31
28316,Instagram,Link,86,411,165,4838,2829,48
28317,Twitter,Image,376,321,12,1726,4537,41
28318,Twitter,Video,30,487,75,4500,874,31
28319,Facebook,Image,736,85,20,2550,4142,65
28320,Instagram,Video,752,297,176,1928,2680,40
28321,Twitter,Video,521,252,97,5220,2860,20
28322,Facebook,Link,973,450,50,8037,2218,47
28323,LinkedIn,Image,866,499,184,8437,2414,41
28324,LinkedIn,Image,114,492,65,5789,4637,58
28325,Twitter,Video,625,98,145,4133,2700,63
28326,Instagram,Video,860,458,167,7026,3685,48
28327,Twitter,Link,214,252,197,5558,2011,22
28328,Facebook,Link,575,183,158,5833,4388,30
28329,Instagram,Image,334,223,139,8102,999,31
28330,Facebook,Image,787,73,24,5543,1829,59
28331,LinkedIn,Image,155,212,177,9951,1023,63
28332,Instagram,Image,263,133,50,4848,1485,48
28333,Instagram,Image,91,215,193,4198,667,63
28334,Instagram,Link,480,472,83,4662,4417,18
28335,Facebook,Image,759,203,194,9582,4649,63
28336,Instagram,Image,508,227,119,7157,4027,56
28337,LinkedIn,Video,221,96,86,5006,4304,26
28338,Twitter,Image,332,175,98,9596,1002,31
28339,Facebook,Video,491,408,49,7794,4010,61
28340,Facebook,Image,512,204,149,9210,1513,64
28341,LinkedIn,Image,339,279,178,4503,4042,56
28342,Facebook,Link,718,379,104,3464,1992,18
28343,Facebook,Image,872,445,24,5977,1327,43
28344,Facebook,Link,265,18,70,2023,4587,41
28345,Twitter,Image,726,124,54,4929,3307,21
28346,LinkedIn,Link,399,376,169,3657,3908,54
28347,Facebook,Video,714,147,144,7936,2626,39
28348,LinkedIn,Video,20,389,62,8478,2446,54
28349,Facebook,Image,795,301,81,8461,1285,30
28350,Instagram,Image,591,243,73,1888,3008,33
28351,LinkedIn,Link,117,369,108,6267,4589,36
28352,Twitter,Image,321,78,17,7153,2951,54
28353,Instagram,Image,468,413,10,7660,4715,61
28354,Instagram,Video,182,349,129,4284,704,28
28355,LinkedIn,Video,587,307,57,8759,4385,41
28356,LinkedIn,Image,158,431,160,7788,1185,26
28357,LinkedIn,Link,540,309,73,5162,785,41
28358,LinkedIn,Link,735,444,59,6342,3149,64
28359,LinkedIn,Image,429,492,96,5464,2411,56
28360,Instagram,Video,16,369,59,4571,2895,23
28361,LinkedIn,Video,827,322,123,8666,1832,41
28362,Instagram,Image,525,467,10,7576,2177,39
28363,Twitter,Video,26,433,119,1893,4931,26
28364,LinkedIn,Video,973,259,156,8386,4825,50
28365,Instagram,Link,947,436,120,6168,3836,25
28366,LinkedIn,Link,347,163,196,7514,4714,25
28367,Instagram,Video,432,115,1,5019,2506,42
28368,Facebook,Video,231,5,59,2967,1564,25
28369,Instagram,Video,839,218,57,7138,4158,22
28370,Instagram,Link,53,46,119,3744,4235,46
28371,Facebook,Image,428,419,141,7992,1200,54
28372,Twitter,Image,630,133,153,8463,2386,36
28373,Twitter,Image,224,192,40,6863,2695,64
28374,Facebook,Link,465,222,30,4858,2122,53
28375,Twitter,Link,27,187,59,6814,4385,18
28376,Facebook,Link,555,27,142,1632,3555,46
28377,Instagram,Image,594,252,109,3953,2747,49
28378,Instagram,Link,944,342,98,8991,3265,44
28379,LinkedIn,Image,755,56,100,3303,3621,39
28380,Facebook,Image,533,392,79,7391,2340,29
28381,Facebook,Link,696,185,66,9811,2003,55
28382,Twitter,Link,690,364,95,9112,4102,27
28383,Twitter,Image,851,335,0,1556,2287,57
28384,Facebook,Image,703,66,132,9178,3192,56
28385,Twitter,Video,987,370,79,8535,4472,63
28386,Facebook,Video,974,487,10,9031,1351,49
28387,Instagram,Image,486,131,53,6205,1656,30
28388,Instagram,Image,979,62,44,2213,4709,39
28389,Facebook,Video,981,361,168,5400,3859,59
28390,Twitter,Image,400,148,42,5827,4834,42
28391,Instagram,Video,777,212,95,1211,1581,63
28392,LinkedIn,Image,929,187,97,8020,2936,28
28393,Instagram,Video,832,212,24,2782,1555,61
28394,Facebook,Link,18,464,1,6627,845,29
28395,Facebook,Video,432,60,176,3752,4824,53
28396,Twitter,Video,179,42,183,4624,672,32
28397,Twitter,Video,975,313,45,8358,1053,44
28398,LinkedIn,Image,850,470,7,5970,4455,65
28399,Facebook,Video,969,398,198,4030,3184,31
28400,Twitter,Link,726,166,171,1496,1088,25
28401,LinkedIn,Link,462,180,143,3241,4461,57
28402,Twitter,Video,416,338,87,1227,861,59
28403,Twitter,Image,81,369,64,4729,1528,58
28404,LinkedIn,Link,304,442,131,4847,1605,22
28405,Twitter,Video,980,179,16,2571,3622,45
28406,LinkedIn,Video,94,398,186,9849,2977,53
28407,LinkedIn,Image,594,18,27,1903,544,44
28408,Twitter,Link,473,107,190,6956,4706,53
28409,Instagram,Image,294,346,25,5532,577,25
28410,Twitter,Video,690,12,169,5893,4213,36
28411,Facebook,Video,477,230,1,5221,3328,57
28412,Instagram,Video,469,65,171,2273,3348,22
28413,Instagram,Link,50,46,71,5798,2721,25
28414,Instagram,Link,45,34,191,2264,4736,64
28415,Instagram,Image,269,321,154,9379,2988,60
28416,LinkedIn,Link,82,136,150,5511,4590,45
28417,Facebook,Video,664,91,152,7926,3047,57
28418,LinkedIn,Video,128,194,90,4743,1969,26
28419,Instagram,Image,942,485,183,5779,4979,31
28420,Facebook,Video,502,112,104,3147,1882,27
28421,LinkedIn,Video,533,151,6,7712,4795,23
28422,Instagram,Video,117,159,111,1354,4227,65
28423,Twitter,Link,984,288,65,9180,1988,42
28424,LinkedIn,Link,404,463,104,6268,3745,55
28425,Twitter,Link,534,397,38,4751,1318,28
28426,Twitter,Link,957,204,51,3731,4824,37
28427,Facebook,Image,877,447,160,7877,4401,24
28428,LinkedIn,Link,638,430,6,7829,1480,58
28429,LinkedIn,Image,853,380,123,2102,2653,31
28430,Twitter,Video,833,286,53,8522,3163,27
28431,Facebook,Link,246,382,83,8294,2747,58
28432,Instagram,Link,340,193,37,2564,3360,53
28433,Facebook,Link,133,344,148,9628,986,39
28434,Facebook,Image,152,72,180,4250,4740,23
28435,Instagram,Video,18,15,120,5249,714,31
28436,Twitter,Image,269,258,9,4222,2185,49
28437,Instagram,Link,679,69,190,6622,1145,38
28438,Twitter,Image,963,27,31,1119,2441,36
28439,Twitter,Video,700,10,85,6993,2878,31
28440,LinkedIn,Link,73,105,98,7987,2288,28
28441,LinkedIn,Link,505,496,10,1218,3563,46
28442,Facebook,Image,173,122,176,2626,4736,22
28443,LinkedIn,Image,22,411,22,9360,2217,20
28444,Instagram,Link,820,269,116,6827,4174,51
28445,Twitter,Link,434,178,99,4249,854,33
28446,Instagram,Image,721,120,14,4953,4471,41
28447,LinkedIn,Link,662,481,51,6397,3680,20
28448,Facebook,Video,317,308,52,1610,4627,56
28449,LinkedIn,Image,183,266,53,9781,2850,57
28450,Facebook,Link,964,315,38,5995,2928,40
28451,Facebook,Image,601,383,0,3271,1130,23
28452,LinkedIn,Video,891,274,156,4651,2458,42
28453,Instagram,Link,718,320,52,7152,762,53
28454,Twitter,Link,108,129,54,1469,1531,29
28455,Instagram,Link,992,400,190,3836,638,32
28456,LinkedIn,Link,5,274,0,3122,2438,27
28457,LinkedIn,Link,341,201,7,3834,2560,51
28458,LinkedIn,Video,211,473,115,2063,4078,60
28459,Instagram,Video,675,68,21,8244,738,45
28460,Twitter,Video,7,383,166,5037,4610,30
28461,Facebook,Link,116,86,5,2550,1268,37
28462,Twitter,Video,201,128,33,9494,2526,64
28463,LinkedIn,Image,457,367,66,1150,3914,18
28464,Instagram,Link,501,156,56,4452,3655,56
28465,Twitter,Link,16,407,25,7207,761,21
28466,Facebook,Link,659,264,184,8577,1785,31
28467,LinkedIn,Image,344,169,54,3721,2114,47
28468,Twitter,Video,627,153,183,7322,1563,54
28469,Instagram,Image,794,259,104,7410,1654,48
28470,Twitter,Link,963,241,1,2750,1834,41
28471,Instagram,Image,827,298,2,6294,2069,19
28472,Facebook,Link,859,274,120,8684,1655,60
28473,Instagram,Image,454,19,193,5503,1977,54
28474,Twitter,Image,852,386,7,6659,2073,60
28475,LinkedIn,Link,752,160,3,3729,1984,37
28476,Facebook,Video,476,458,21,9605,3570,35
28477,Facebook,Image,139,223,29,7242,779,65
28478,Facebook,Video,62,229,163,3030,3278,64
28479,Twitter,Video,702,30,30,3821,1264,46
28480,Twitter,Image,13,110,91,7791,3048,24
28481,Instagram,Image,761,96,125,8947,519,64
28482,Instagram,Image,688,172,100,4052,3257,34
28483,LinkedIn,Link,366,36,30,5904,536,42
28484,Twitter,Link,733,112,52,1646,1863,22
28485,Instagram,Image,337,483,46,9301,3631,60
28486,Instagram,Link,484,434,124,2480,4087,21
28487,LinkedIn,Image,1,178,97,6270,4174,29
28488,Twitter,Image,632,4,111,6833,678,34
28489,Twitter,Image,640,239,66,8901,3417,43
28490,LinkedIn,Video,115,354,31,9402,3966,40
28491,Twitter,Link,341,125,178,5158,690,40
28492,Facebook,Link,833,72,5,2522,1798,55
28493,Instagram,Link,805,386,68,8340,3236,65
28494,LinkedIn,Video,200,64,111,4410,1143,39
28495,LinkedIn,Image,646,87,117,2517,3052,37
28496,Facebook,Video,190,182,92,5452,1027,53
28497,Instagram,Image,232,469,21,2848,3644,46
28498,LinkedIn,Image,149,333,125,1234,4677,31
28499,LinkedIn,Link,202,50,105,2525,1574,23
28500,Facebook,Link,344,406,49,6478,4380,59
28501,Instagram,Image,198,350,122,1072,1038,35
28502,Twitter,Image,273,47,7,8327,500,50
28503,Instagram,Image,26,474,149,4015,1368,62
28504,Facebook,Link,830,319,176,6330,4945,54
28505,Twitter,Image,799,81,101,9230,3307,52
28506,Facebook,Video,586,201,188,7140,2139,23
28507,Facebook,Image,445,402,173,3076,1002,26
28508,Instagram,Image,897,339,122,6587,1334,56
28509,LinkedIn,Link,630,327,139,7707,4439,53
28510,LinkedIn,Link,935,392,174,8802,4860,51
28511,LinkedIn,Image,943,156,87,8544,3289,39
28512,LinkedIn,Image,714,405,140,3191,3958,62
28513,Twitter,Link,332,210,0,2351,4834,56
28514,Twitter,Image,710,284,45,3839,1212,23
28515,LinkedIn,Video,110,109,58,6245,4688,54
28516,Instagram,Link,833,190,112,9104,1583,34
28517,Twitter,Link,994,463,179,1827,1726,24
28518,LinkedIn,Image,989,205,89,9722,3202,48
28519,LinkedIn,Image,631,90,17,9233,1118,51
28520,Facebook,Link,35,75,133,7688,4418,46
28521,Instagram,Image,280,213,79,5018,4257,42
28522,Instagram,Link,684,222,58,5380,2510,37
28523,LinkedIn,Link,283,194,43,8932,743,64
28524,Instagram,Video,650,243,159,6460,4584,56
28525,LinkedIn,Video,533,80,143,7014,1279,39
28526,Instagram,Link,480,478,112,1862,4664,49
28527,Twitter,Image,132,66,132,8657,4346,36
28528,LinkedIn,Image,382,89,186,1905,709,27
28529,Facebook,Image,607,89,91,5962,4077,58
28530,Facebook,Video,602,116,99,7118,2362,33
28531,Twitter,Link,384,197,28,4582,3006,58
28532,Twitter,Link,701,286,93,1147,3526,62
28533,LinkedIn,Image,240,8,49,7299,1301,47
28534,LinkedIn,Link,301,126,27,8432,2641,64
28535,Facebook,Video,640,282,15,2454,4815,36
28536,Twitter,Link,786,32,194,2390,3356,54
28537,Facebook,Video,425,404,0,1929,984,37
28538,Instagram,Image,572,95,44,4040,1673,25
28539,Instagram,Video,812,395,122,4745,3266,59
28540,LinkedIn,Image,51,154,43,4362,771,49
28541,Facebook,Link,278,215,193,6631,4790,45
28542,Twitter,Image,54,361,9,1448,2183,43
28543,Instagram,Video,668,341,86,3142,1763,30
28544,Facebook,Image,515,96,81,9919,2024,31
28545,Twitter,Link,704,404,10,6345,3024,47
28546,Instagram,Link,417,3,86,4226,4142,44
28547,Facebook,Video,455,412,154,3683,2371,54
28548,Twitter,Video,800,387,196,9334,2147,54
28549,Twitter,Video,247,416,152,6738,2228,46
28550,Instagram,Image,874,292,193,8105,4091,33
28551,LinkedIn,Image,564,131,143,7727,682,37
28552,LinkedIn,Video,468,363,198,6220,1041,37
28553,LinkedIn,Video,198,412,3,7442,1659,34
28554,Facebook,Video,150,207,140,2967,4996,37
28555,Instagram,Image,468,245,92,7843,4829,26
28556,Twitter,Link,680,459,196,6229,969,57
28557,Facebook,Link,957,456,78,3570,1254,27
28558,LinkedIn,Link,253,293,91,6763,1039,61
28559,LinkedIn,Image,975,123,33,7847,3307,37
28560,LinkedIn,Video,747,364,65,9851,4013,22
28561,Facebook,Image,971,325,152,8987,1826,25
28562,Instagram,Image,367,376,155,6163,3163,42
28563,LinkedIn,Image,2,172,190,8850,2127,35
28564,LinkedIn,Image,308,105,5,3487,2129,18
28565,LinkedIn,Image,531,71,165,1064,674,25
28566,Twitter,Video,754,203,145,1452,2317,60
28567,Facebook,Image,682,129,119,2015,3491,21
28568,LinkedIn,Link,36,484,48,6230,4047,37
28569,Facebook,Link,437,339,55,3381,1460,20
28570,Twitter,Link,931,349,196,8427,4960,18
28571,LinkedIn,Image,968,480,157,9524,2334,23
28572,LinkedIn,Video,104,220,133,1063,1567,41
28573,Facebook,Video,96,327,146,3087,1700,53
28574,LinkedIn,Video,128,39,125,8183,1139,27
28575,LinkedIn,Image,763,22,2,3773,2215,49
28576,Facebook,Link,794,317,176,9318,3814,37
28577,LinkedIn,Image,959,145,55,4841,3802,46
28578,Facebook,Image,72,288,193,3033,2166,48
28579,Instagram,Image,692,436,10,3556,4123,49
28580,Twitter,Video,559,371,56,8196,1105,54
28581,Instagram,Link,561,178,168,3126,3495,18
28582,Twitter,Video,864,346,176,2276,1242,44
28583,Instagram,Link,921,102,70,3543,4414,47
28584,LinkedIn,Link,117,290,130,2691,4201,30
28585,Instagram,Link,228,36,7,6326,2901,36
28586,LinkedIn,Video,236,171,130,4354,4908,29
28587,Facebook,Video,689,421,62,8640,3661,65
28588,Facebook,Video,356,214,2,5673,2822,46
28589,Twitter,Video,981,408,159,5222,1376,50
28590,Instagram,Video,879,72,1,2451,2575,62
28591,Twitter,Video,95,421,68,8544,1614,29
28592,Instagram,Image,599,152,1,1481,3917,53
28593,Instagram,Image,776,118,69,9633,1313,21
28594,Facebook,Image,985,74,126,8316,2863,38
28595,LinkedIn,Link,316,161,81,8390,4920,24
28596,Facebook,Link,46,199,83,4668,1861,21
28597,Twitter,Link,690,186,93,5787,3563,38
28598,Twitter,Image,543,84,180,1015,2401,53
28599,Facebook,Image,951,354,188,5383,1924,33
28600,Facebook,Video,51,388,187,6765,2120,34
28601,Instagram,Image,74,358,143,1850,1281,29
28602,Instagram,Link,922,251,177,2996,3559,51
28603,Twitter,Video,571,50,20,7130,1274,44
28604,Instagram,Link,170,407,52,8346,1700,34
28605,Twitter,Link,174,166,103,2110,2785,47
28606,Instagram,Video,816,258,157,1363,571,43
28607,Facebook,Link,62,247,21,7105,3669,43
28608,LinkedIn,Image,969,283,36,7715,642,20
28609,Facebook,Video,414,113,79,6454,2457,48
28610,Facebook,Video,494,78,18,5442,1318,65
28611,Instagram,Video,890,212,154,3036,4484,36
28612,LinkedIn,Link,505,38,184,8481,2147,65
28613,LinkedIn,Image,348,493,10,2993,2213,48
28614,Twitter,Image,556,70,12,8825,2626,47
28615,Facebook,Image,445,428,129,9078,2064,27
28616,Facebook,Video,628,134,52,6605,1414,28
28617,Facebook,Link,167,41,93,9225,809,61
28618,Instagram,Image,389,326,195,6793,2688,48
28619,Instagram,Link,187,132,13,4576,2351,38
28620,Facebook,Image,50,256,129,7670,3111,41
28621,Instagram,Video,296,83,27,9165,1052,47
28622,LinkedIn,Link,619,182,83,3227,1600,65
28623,LinkedIn,Link,551,331,142,2457,2696,26
28624,Instagram,Image,803,47,11,9392,715,64
28625,Twitter,Image,794,431,172,6566,1852,44
28626,Facebook,Link,216,291,34,5789,1450,62
28627,Twitter,Image,127,281,111,1634,3167,53
28628,Instagram,Image,68,132,177,3582,1922,57
28629,LinkedIn,Video,701,221,66,2222,2041,22
28630,LinkedIn,Image,806,445,119,9684,3858,57
28631,Facebook,Image,772,25,96,2056,2069,34
28632,Facebook,Video,267,353,17,5080,723,22
28633,Instagram,Link,727,283,140,7851,3741,42
28634,LinkedIn,Link,618,347,6,7113,3204,23
28635,Instagram,Link,20,97,133,5017,3467,49
28636,Twitter,Image,112,173,83,6727,4637,19
28637,Instagram,Image,127,212,127,7364,1672,19
28638,Instagram,Link,76,366,87,1949,639,21
28639,LinkedIn,Image,482,37,50,8362,1426,45
28640,LinkedIn,Video,814,284,7,7107,3197,58
28641,LinkedIn,Image,225,13,142,1955,1356,39
28642,Facebook,Video,244,277,20,6429,1054,40
28643,Facebook,Video,867,421,5,6114,1161,19
28644,LinkedIn,Image,873,354,40,2475,2633,57
28645,Instagram,Image,355,393,10,6050,4369,26
28646,Facebook,Image,339,154,167,6500,2022,28
28647,Twitter,Link,717,64,94,1013,2618,19
28648,LinkedIn,Image,113,208,197,7177,4579,46
28649,Twitter,Video,611,231,24,3547,3582,24
28650,Instagram,Link,585,268,41,6908,2886,50
28651,Twitter,Image,478,22,131,5470,3516,38
28652,LinkedIn,Video,586,381,2,1859,571,56
28653,Instagram,Image,401,165,39,5186,1806,32
28654,Twitter,Link,653,106,141,3279,724,43
28655,Instagram,Link,692,386,2,9379,3579,55
28656,Facebook,Link,920,198,84,3662,566,23
28657,Twitter,Video,145,133,0,8231,4165,19
28658,Twitter,Image,108,211,83,5452,3104,30
28659,Facebook,Link,158,436,15,4049,4416,59
28660,Twitter,Image,428,117,19,7989,1709,20
28661,LinkedIn,Image,884,453,96,7258,4275,23
28662,LinkedIn,Video,714,67,75,6010,2278,47
28663,Twitter,Link,910,440,155,4532,3504,22
28664,LinkedIn,Link,362,379,105,1988,2222,58
28665,Facebook,Video,926,147,95,2727,4159,54
28666,Facebook,Image,375,298,79,8137,3053,41
28667,Facebook,Link,943,279,77,9519,4094,26
28668,Twitter,Video,767,185,98,1037,2134,20
28669,Twitter,Link,804,325,59,1390,786,40
28670,Instagram,Video,380,358,183,2388,1913,50
28671,Facebook,Link,304,1,2,7699,2091,51
28672,Facebook,Link,977,15,13,5352,4304,41
28673,Instagram,Video,254,298,92,3286,2119,21
28674,Twitter,Link,162,177,171,2341,996,26
28675,Instagram,Link,948,152,26,2899,2838,47
28676,Twitter,Link,966,447,125,1718,4890,58
28677,LinkedIn,Video,538,45,173,1272,4582,24
28678,Instagram,Image,751,208,69,9291,3772,31
28679,Instagram,Image,195,24,134,3625,1918,63
28680,Twitter,Image,542,54,170,7275,1862,22
28681,Instagram,Video,589,260,98,4215,4827,22
28682,Facebook,Link,22,53,72,2381,4918,36
28683,LinkedIn,Link,917,174,83,1657,3742,63
28684,Twitter,Video,244,479,3,8853,1694,41
28685,LinkedIn,Link,570,176,191,5001,2596,51
28686,LinkedIn,Link,203,304,70,9191,3480,58
28687,LinkedIn,Image,9,474,186,6822,2278,49
28688,LinkedIn,Link,26,12,103,6907,3075,30
28689,Instagram,Image,30,392,82,2083,2320,19
28690,Instagram,Video,797,121,155,2550,509,30
28691,Instagram,Link,636,439,114,4514,4042,63
28692,Instagram,Image,235,212,86,1010,4341,59
28693,Facebook,Video,435,306,14,5040,2212,30
28694,LinkedIn,Image,931,65,55,6834,904,39
28695,Twitter,Video,350,20,95,5127,4158,27
28696,Twitter,Link,189,437,138,4312,3716,60
28697,LinkedIn,Video,194,376,14,7856,3706,23
28698,LinkedIn,Image,881,457,103,5530,2775,45
28699,Facebook,Video,487,323,46,4769,2866,21
28700,Twitter,Image,58,214,52,9854,2392,19
28701,Facebook,Video,387,54,187,9493,2383,19
28702,Instagram,Link,262,193,114,1364,4633,30
28703,LinkedIn,Image,445,91,6,9591,3367,57
28704,Facebook,Video,421,381,194,6053,1789,37
28705,Facebook,Image,9,120,70,6591,4671,24
28706,LinkedIn,Link,434,160,166,2693,3737,47
28707,Facebook,Image,989,484,26,7939,2099,28
28708,Facebook,Image,81,466,8,8798,3431,24
28709,Twitter,Image,131,134,153,5429,678,24
28710,Instagram,Link,347,374,133,4854,2391,18
28711,Twitter,Link,298,94,49,6929,2830,64
28712,LinkedIn,Video,369,332,70,7685,1720,18
28713,Twitter,Image,690,27,29,2411,3343,54
28714,LinkedIn,Image,750,429,137,4506,636,47
28715,Instagram,Link,440,419,3,8308,2788,25
28716,Instagram,Image,230,383,131,3754,3976,57
28717,Twitter,Image,282,306,186,9742,4220,38
28718,Twitter,Image,328,98,11,1200,3669,21
28719,Twitter,Video,179,20,64,5494,4478,57
28720,Instagram,Image,874,476,3,1800,2824,50
28721,Twitter,Image,754,18,1,5344,3084,63
28722,Facebook,Image,935,334,24,1647,3347,27
28723,Facebook,Link,820,181,159,7065,1073,32
28724,Facebook,Video,316,487,34,3731,4568,64
28725,Twitter,Image,978,302,113,8904,1372,22
28726,LinkedIn,Image,725,157,88,1120,4881,52
28727,Facebook,Link,344,384,188,2171,1295,21
28728,Instagram,Video,981,164,100,4613,2405,29
